,TOC,TIPLOC,User/Pass,count
8947,XC,LEUCHRS,Passing Point,98
8948,XC,LIFODEJ,Passing Point,298
8949,XC,LIFODWJ,Passing Point,76
8950,XC,LIPSONJ,Passing Point,595
8951,XC,LISK260,Passing Point,30
8952,XC,LISKARD,User,66
8953,XC,LMNGTNS,Passing Point,14
8954,XC,LMNGTNS,User,672
8955,XC,LNDRSTJ,Passing Point,3211
8956,XC,LNGDYKJ,Passing Point,628
8957,XC,LNGEATN,Passing Point,8
8958,XC,LNGEATN,User,652
8959,XC,LNGP,Passing Point,15
8960,XC,LNGROCK,Passing Point,66
8961,XC,LNGSTN,Passing Point,76
8962,XC,LOGHBRO,Passing Point,88
8963,XC,LONB,Passing Point,1386
8964,XC,LOWFELJ,Passing Point,100
8965,XC,LRGN,Passing Point,66
8966,XC,LRKFLDJ,Passing Point,130
8967,XC,LRNCKRK,Passing Point,80
8968,XC,LSTOKNJ,Passing Point,4
8969,XC,LSTOKSJ,Passing Point,4
8970,XC,LSTWTHL,Passing Point,52
8971,XC,LSTWTHL,User,14
8972,XC,LVHM,Passing Point,11
8973,XC,LVNSTNS,Passing Point,19
8974,XC,LWERWJN,Passing Point,628
8975,XC,LYDNEY,Passing Point,386
8976,XC,LYDNEY,User,208
8977,XC,LYNDHRD,Passing Point,23
8978,XC,MACLSFD,User,714
8979,XC,MADELEY,Passing Point,34
8980,XC,MAINDWJ,Passing Point,628
8981,XC,MANEA,Passing Point,481
8982,XC,MANEA,User,120
8983,XC,MANTLFF,Passing Point,601
8984,XC,MANTONJ,Passing Point,601
8985,XC,MBRKCLJ,Passing Point,419
8986,XC,MCHLDVR,Passing Point,7
8987,XC,MCKLFLD,Passing Point,569
8988,XC,MDCLDRJ,Passing Point,130
8989,XC,MELROSE,User,192
8990,XC,MENH259,Passing Point,34
8991,XC,METHLYJ,Passing Point,56
8992,XC,MEXBRGH,Passing Point,162
8993,XC,MFDB,Passing Point,8
8994,XC,MILFDY,Passing Point,50
8995,XC,MLTNFBY,Passing Point,488
8996,XC,MLTNS54,Passing Point,301
8997,XC,MLTNSDG,User,488
8998,XC,MLTNWHI,Passing Point,601
8999,XC,MLVTJN,Passing Point,644
9000,XC,MNKTNHJ,Passing Point,514
9001,XC,MNTGLDJ,Passing Point,244
9002,XC,MONTRSE,Passing Point,40
9003,XC,MONTRSE,User,40
9004,XC,MORTHRP,Passing Point,576
9005,XC,MOSENDE,Passing Point,36
9006,XC,MOSENDW,Passing Point,36
9007,XC,MOTHRWL,User,66
9008,XC,MRCH,Passing Point,9
9009,XC,MRCH,User,592
9010,XC,MRCHWJN,Passing Point,601
9011,XC,MRHLMJN,Passing Point,601
9012,XC,MRLNJN,Passing Point,47
9013,XC,MRPTHRP,Passing Point,300
9014,XC,MRPTHRP,User,214
9015,XC,MRSTNGR,Passing Point,17
9016,XC,MSHFILD,Passing Point,628
9017,XC,MTIMER,Passing Point,7
9018,XC,NABT,User,528
9019,XC,NABTWJ,Passing Point,536
9020,XC,NARBRO,User,744
9021,XC,NEVLWJN,Passing Point,616
9022,XC,NIDRIWJ,Passing Point,104
9023,XC,NLRTN,Passing Point,656
9024,XC,NNRYMLJ,Passing Point,808
9025,XC,NNTN,Passing Point,11
9026,XC,NNTN,User,1230
9027,XC,NNTNABJ,Passing Point,1241
9028,XC,NRTF,Passing Point,38
9029,XC,NRTNJN,Passing Point,74
9030,XC,NSJDRBY,Passing Point,1868
9031,XC,NSMRSTJ,Passing Point,2
9032,XC,NTHCAMP,Passing Point,33
9033,XC,NTHMJN,Passing Point,509
9034,XC,NTNB,Passing Point,38
9035,XC,NTNFTZN,Passing Point,526
9036,XC,NTNGMJN,Passing Point,1217
9037,XC,NWCSTLE,User,504
9038,XC,NWPTRTG,Passing Point,13
9039,XC,NWPTRTG,User,608
9040,XC,NWTLEJ,Passing Point,130
9041,XC,NWTLWJ,Passing Point,130
9042,XC,OAKHAM,Passing Point,9
9043,XC,OAKHAM,User,592
9044,XC,OAKHASH,Passing Point,601
9045,XC,OXFD,User,630
9046,XC,OXFDNNJ,Passing Point,336
9047,XC,OXWLCO,Passing Point,514
9048,XC,PARR,Passing Point,38
9049,XC,PARR,User,28
9050,XC,PARSNST,Passing Point,256
9051,XC,PATCHWY,Passing Point,34
9052,XC,PBLJWM,Passing Point,46
9053,XC,PBRO,User,592
9054,XC,PBROE,Passing Point,601
9055,XC,PILNING,Passing Point,34
9056,XC,PLYMTH,User,36
9057,XC,PNKRDG,Passing Point,814
9058,XC,PNWTHRJ,Passing Point,32
9059,XC,PORTOBL,Passing Point,618
9060,XC,POYNTON,Passing Point,11
9061,XC,PPAN,Passing Point,512
9062,XC,PRNCSTG,Passing Point,202
9063,XC,PROBUS,Passing Point,66
9064,XC,PROOFHJ,Passing Point,4718
9065,XC,PRYBR,Passing Point,13
9066,XC,PRYBRNJ,Passing Point,46
9067,XC,PRYBRWJ,Passing Point,20
9068,XC,PSBY,Passing Point,11
9069,XC,PTFTMGJ,Passing Point,6
9070,XC,PTFTMHL,Passing Point,6
9071,XC,PTRSFLD,Passing Point,33
9072,XC,RATCLFJ,Passing Point,6
9073,XC,RDNGHLJ,Passing Point,517
9074,XC,RDNGKBJ,Passing Point,16
9075,XC,RDNGNJN,Passing Point,19
9076,XC,RDNGORJ,Passing Point,409
9077,XC,RDNGSJN,Passing Point,14
9078,XC,RDNGSTJ,Passing Point,14
9079,XC,RDNGSTN,User,370
9080,XC,REDBDGE,Passing Point,419
9081,XC,REDGWJN,Passing Point,556
9082,XC,REDRR14,Passing Point,34
9083,XC,REDRR27,Passing Point,30
9084,XC,REDRUTH,User,66
9085,XC,REST402,Passing Point,252
9086,XC,REST403,Passing Point,262
9087,XC,RESTSTN,Passing Point,514
9088,XC,ROMSEY,Passing Point,4
9089,XC,ROMSSLJ,Passing Point,4
9090,XC,ROTHCEN,Passing Point,18
9091,XC,ROTHHJN,Passing Point,720
9092,XC,ROWLEYR,Passing Point,44
9093,XC,RTHGNEJ,Passing Point,130
9094,XC,RUGL,Passing Point,4
9095,XC,RUGLYNJ,Passing Point,22
9096,XC,RWLNDSC,Passing Point,5
9097,XC,SASH,Passing Point,66
9098,XC,SBCH,Passing Point,50
9099,XC,SCOTEJN,Passing Point,409
9100,XC,SELYOAK,Passing Point,1236
9101,XC,SEVTNLE,Passing Point,34
9102,XC,SEVTNLJ,Passing Point,548
9103,XC,SEVTNLJ,User,80
9104,XC,SEVTNLW,Passing Point,34
9105,XC,SHALFDJ,Passing Point,33
9106,XC,SHAWFD,Passing Point,4
9107,XC,SHAWFDJ,Passing Point,215
9108,XC,SHAWFUJ,Passing Point,190
9109,XC,SHEETSJ,Passing Point,923
9110,XC,SHEFFLD,User,730
9111,XC,SHFD,Passing Point,130
9112,XC,SHFTHLJ,Passing Point,106
9113,XC,SHILDMR,Passing Point,94
9114,XC,SHPRTBJ,Passing Point,528
9115,XC,SHTT,Passing Point,36
9116,XC,SHVN,Passing Point,40
9117,XC,SHVN,User,40
9118,XC,SILEBYJ,Passing Point,88
9119,XC,SKELTON,Passing Point,656
9120,XC,SKIRBYJ,Passing Point,632
9121,XC,SLATEFD,Passing Point,130
9122,XC,SLDLJN,Passing Point,764
9123,XC,SLIGHTJ,Passing Point,356
9124,XC,SMLHTHS,Passing Point,482
9125,XC,SMTHKRS,Passing Point,27
9126,XC,SMTHWKW,Passing Point,44
9127,XC,SNDWDUD,Passing Point,25
9128,XC,SOHOEJ,Passing Point,20
9129,XC,SOHONJ,Passing Point,4
9130,XC,SOHOSJ,Passing Point,824
9131,XC,SOMEGF,Passing Point,2
9132,XC,SOTON,Passing Point,33
9133,XC,SOTON,User,334
9134,XC,SOTPKWY,Passing Point,95
9135,XC,SOTPKWY,User,374
9136,XC,SPDN,Passing Point,965
9137,XC,SPDN,User,124
9138,XC,STADJN,Passing Point,786
9139,XC,STAFFDJ,Passing Point,34
9140,XC,STAFFRD,User,764
9141,XC,STAFFSJ,Passing Point,4
9142,XC,STAFTVJ,Passing Point,836
9143,XC,STAMFD,User,592
9144,XC,STAMUFF,Passing Point,601
9145,XC,STANCLJ,Passing Point,528
9146,XC,STANEJN,Passing Point,528
9147,XC,STANNJN,Passing Point,528
9148,XC,STAUSTL,User,66
9149,XC,STBDXJN,Passing Point,66
9150,XC,STDENYS,Passing Point,509
9151,XC,STECHFD,Passing Point,652
9152,XC,STERR19,Passing Point,30
9153,XC,STERTH,User,66
9154,XC,STGRMNS,Passing Point,66
9155,XC,STKP,Passing Point,2
9156,XC,STKP,User,748
9157,XC,STKPE1,Passing Point,750
9158,XC,STKPE2,Passing Point,750
9159,XC,STKWKSJ,Passing Point,1386
9160,XC,STNDSHJ,Passing Point,822
9161,XC,STOKEOT,User,730
9162,XC,STOKOTJ,Passing Point,730
9163,XC,STONE,Passing Point,730
9164,XC,STPLNAR,Passing Point,47
9165,XC,STPNCVE,Passing Point,66
9166,XC,STRBDGJ,Passing Point,44
9167,XC,STRTJN,Passing Point,56
9168,XC,STSNJN,Passing Point,1838
9169,XC,SUTCO,Passing Point,4
9170,XC,SWINTN,Passing Point,736
9171,XC,SWYTHLN,Passing Point,33
9172,XC,SYSTNEJ,Passing Point,488
9173,XC,SYSTNSJ,Passing Point,576
9174,XC,TAMEBDG,Passing Point,3
9175,XC,TAPTONJ,Passing Point,730
9176,XC,TAUNTON,User,528
9177,XC,TAYBDGS,Passing Point,98
9178,XC,TEINMTH,Passing Point,486
9179,XC,TEINMTH,User,40
9180,XC,TEMPLHJ,Passing Point,106
9181,XC,THIRSK,Passing Point,656
9182,XC,THRNTNJ,Passing Point,112
9183,XC,THRNTSJ,Passing Point,80
9184,XC,TILEH,Passing Point,17
9185,XC,TINSLEJ,Passing Point,18
9186,XC,TINSLSJ,Passing Point,18
9187,XC,TIPTON,Passing Point,22
9188,XC,TIVILP,Passing Point,526
9189,XC,TIVIPW,User,528
9190,XC,TIVITNL,Passing Point,526
9191,XC,TMWTHHL,Passing Point,661
9192,XC,TMWTHHL,User,1376
9193,XC,TOLERTN,Passing Point,656
9194,XC,TORQUAY,User,76
9195,XC,TOTNES,Passing Point,4
9196,XC,TOTNES,User,452
9197,XC,TOTTON,Passing Point,20
9198,XC,TRENT,Passing Point,1217
9199,XC,TRENTJ,Passing Point,88
9200,XC,TRNRSLA,Passing Point,84
9201,XC,TRURO,User,66
9202,XC,TURSDLJ,Passing Point,656
9203,XC,TYEGRNJ,Passing Point,528
9204,XC,TYSL,Passing Point,56
9205,XC,UDNGTNJ,Passing Point,130
9206,XC,UNVRSYB,Passing Point,29
9207,XC,UNVRSYB,User,564
9208,XC,UPHILLJ,Passing Point,526
9209,XC,USAN,Passing Point,80
9210,XC,WACRJN,Passing Point,1325
9211,XC,WALRSAL,Passing Point,405
9212,XC,WATBECH,Passing Point,601
9213,XC,WDBRNJN,Passing Point,88
9214,XC,WDHOUSJ,Passing Point,70
9215,XC,WGSTNNJ,Passing Point,1241
9216,XC,WGSTS,User,566
9217,XC,WHHSJN,Passing Point,14
9218,XC,WHRDJN,Passing Point,681
9219,XC,WHTLSEA,Passing Point,521
9220,XC,WHTLSEA,User,80
9221,XC,WHWDJN,Passing Point,6
9222,XC,WICHNRJ,Passing Point,2186
9223,XC,WILNECT,Passing Point,70
9224,XC,WILNECT,User,458
9225,XC,WINERSH,Passing Point,5
9226,XC,WINETGL,Passing Point,5
9227,XC,WITTON,Passing Point,2
9228,XC,WKFLDKG,Passing Point,57
9229,XC,WKFLDWG,Passing Point,36
9230,XC,WKFLDWG,User,626
9231,XC,WLMSL,Passing Point,50
9232,XC,WLNTNON,User,238
9233,XC,WNCHSTR,Passing Point,145
9234,XC,WNCHSTR,User,260
9235,XC,WNCOJN,Passing Point,720
9236,XC,WOKNGHM,Passing Point,33
9237,XC,WORCPWY,User,576
9238,XC,WORCSSH,Passing Point,74
9239,XC,WORCTJN,Passing Point,74
9240,XC,WORLEJ,Passing Point,526
9241,XC,WRTINGJ,Passing Point,409
9242,XC,WSMARE,Passing Point,28
9243,XC,WSTBRYW,Passing Point,2
9244,XC,WSTLGHJ,Passing Point,822
9245,XC,WTRORTN,Passing Point,2961
9246,XC,WTRORTN,User,250
9247,XC,WVCTJN,Passing Point,644
9248,XC,WVRMPTN,Passing Point,6
9249,XC,WVRMPTN,User,764
9250,XC,WVRMTNJ,Passing Point,780
9251,XC,WYGN,Passing Point,4
9252,XC,YATE,Passing Point,822
9253,XC,YFIELDJ,Passing Point,730
9254,XC,YORK,User,642
9255,XR,ACTONML,Passing Point,63
9256,XR,ACTONML,User,2852
9257,XR,ACTONW,Passing Point,5092
9258,XR,BNHAM,Passing Point,6
9259,XR,BNHAM,User,1851
9260,XR,BONDST,Passing Point,6792
9261,XR,BOWJ,Passing Point,6372
9262,XR,BRTWOOD,Passing Point,6
9263,XR,BRTWOOD,User,5620
9264,XR,BTHNLGR,Passing Point,6288
9265,XR,CANWHRF,Passing Point,74
9266,XR,CANWHRF,User,5070
9267,XR,CHDWLHT,Passing Point,443
9268,XR,CHDWLHT,User,6016
9269,XR,CUSTMHS,Passing Point,74
9270,XR,CUSTMHS,User,5070
9271,XR,DOLPHNJ,Passing Point,33
9272,XR,EALINGB,Passing Point,19
9273,XR,EALINGB,User,4916
9274,XR,FRNDFST,Passing Point,3
9275,XR,FRNDXR,Passing Point,358
9276,XR,FRNDXR,User,5070
9277,XR,FRSTGT,Passing Point,26
9278,XR,FRSTGT,User,6016
9279,XR,FRSTGTJ,Passing Point,6724
9280,XR,GIDEAPK,Passing Point,670
9281,XR,GIDEAPK,User,5620
9282,XR,GIDEPKJ,Passing Point,91
9283,XR,GODMAYS,Passing Point,108
9284,XR,GODMAYS,User,6016
9285,XR,HANWELL,Passing Point,75
9286,XR,HANWELL,User,2852
9287,XR,HAYESAH,Passing Point,15
9288,XR,HAYESAH,User,4842
9289,XR,HRLDWOD,Passing Point,6
9290,XR,HRLDWOD,User,5620
9291,XR,HTRWAJN,Passing Point,5094
9292,XR,HTRWAPT,Passing Point,42
9293,XR,HTRWAPT,User,1508
9294,XR,HTRWTJN,Passing Point,3018
9295,XR,ILFELEJ,Passing Point,22
9296,XR,ILFORD,Passing Point,661
9297,XR,ILFORD,User,6016
9298,XR,IVER,Passing Point,6
9299,XR,IVER,User,1884
9300,XR,LANGLEY,Passing Point,6
9301,XR,LANGLEY,User,1884
9302,XR,LDBRKJ,Passing Point,6626
9303,XR,LIVSTLL,Passing Point,358
9304,XR,LIVSTLL,User,5070
9305,XR,MANRPK,Passing Point,109
9306,XR,MANRPK,User,6016
9307,XR,MDNHDE,Passing Point,20
9308,XR,MDNHEAD,Passing Point,108
9309,XR,MDNHEAD,User,1675
9310,XR,MRYLAND,Passing Point,30
9311,XR,MRYLAND,User,6016
9312,XR,OLDOKCE,Passing Point,271
9313,XR,OLDOXAR,Passing Point,880
9314,XR,OLDOXBL,Passing Point,105
9315,XR,OLDOXDP,Passing Point,763
9316,XR,PADTLL,Passing Point,63
9317,XR,PLMSEJ,Passing Point,6496
9318,XR,PRTOBJP,Passing Point,6626
9319,XR,PUDGMLL,Passing Point,251
9320,XR,RDNGKBJ,Passing Point,1808
9321,XR,ROMFORD,Passing Point,101
9322,XR,ROMFORD,User,6016
9323,XR,ROYAOJN,Passing Point,5576
9324,XR,SHENFLD,Passing Point,134
9325,XR,SLOUGH,Passing Point,113
9326,XR,SLOUGH,User,1954
9327,XR,SLOUGHW,Passing Point,69
9328,XR,SPNY201,Passing Point,1
9329,XR,SPNY205,Passing Point,31
9330,XR,SPNYGNJ,Passing Point,6810
9331,XR,STFD,Passing Point,403
9332,XR,STFD,User,6016
9333,XR,STHALEJ,Passing Point,34
9334,XR,STHALL,Passing Point,241
9335,XR,STHALL,User,4858
9336,XR,STHALWJ,Passing Point,10
9337,XR,STKYJN,Passing Point,1551
9338,XR,SVNKNGS,Passing Point,412
9339,XR,SVNKNGS,User,6016
9340,XR,TAPLOW,Passing Point,6
9341,XR,TAPLOW,User,1781
9342,XR,TOTCFST,Passing Point,3
9343,XR,TOTCTRD,Passing Point,366
9344,XR,TOTCTRD,User,5070
9345,XR,TWYFORD,Passing Point,133
9346,XR,TWYFORD,User,1675
9347,XR,WBRNPKS,Passing Point,160
9348,XR,WCHAPXR,Passing Point,298
9349,XR,WCHAPXR,User,5070
9350,XR,WDRYTON,Passing Point,9
9351,XR,WDRYTON,User,1954
9352,XR,WEALING,Passing Point,1147
9353,XR,WEALING,User,2852
9354,XR,WOLWXR,Passing Point,74
9355,XR,WOLWXR,User,5070
9356,ZZ,ABGLELE,Passing Point,28
9357,ZZ,ABHLJN,Passing Point,35
9358,ZZ,ABRD222,Passing Point,20
9359,ZZ,ABRD223,Passing Point,15
9360,ZZ,ABRD229,Passing Point,15
9361,ZZ,ABRD230,Passing Point,20
9362,ZZ,ABRD55,Passing Point,15
9363,ZZ,ABRD56,Passing Point,20
9364,ZZ,ABRDEEN,Passing Point,2
9365,ZZ,ABRDFJN,Passing Point,35
9366,ZZ,ABRGS38,Passing Point,2
9367,ZZ,ABRGVNY,Passing Point,2
9368,ZZ,ABTSWDJ,Passing Point,12
9369,ZZ,ACBG,Passing Point,10
9370,ZZ,ACGJN,Passing Point,8
9371,ZZ,ACTCWHF,Passing Point,12
9372,ZZ,ACTNCTL,Passing Point,1
9373,ZZ,ACTONML,Passing Point,13
9374,ZZ,ACTONW,Passing Point,78
9375,ZZ,ACWLJN,Passing Point,83
9376,ZZ,ADLESTJ,Passing Point,59
9377,ZZ,ADSWDRD,Passing Point,17
9378,ZZ,ADWICK,Passing Point,4
9379,ZZ,ADWICKJ,Passing Point,4
9380,ZZ,AIRBLES,Passing Point,16
9381,ZZ,AISHXO,Passing Point,7
9382,ZZ,ALDEDGE,Passing Point,15
9383,ZZ,ALDRSHT,Passing Point,8
9384,ZZ,ALDRSJN,Passing Point,8
9385,ZZ,ALDWRKJ,Passing Point,14
9386,ZZ,ALERTN,Passing Point,4
9387,ZZ,ALEXNDP,Passing Point,53
9388,ZZ,ALFRETN,Passing Point,4
9389,ZZ,ALRWAS,Passing Point,4
9390,ZZ,AMBERGJ,Passing Point,14
9391,ZZ,AMNGTNJ,Passing Point,306
9392,ZZ,ANDOVER,Passing Point,28
9393,ZZ,ANGMRNG,Passing Point,4
9394,ZZ,ARBROTH,Passing Point,35
9395,ZZ,ARDWCKJ,Passing Point,5
9396,ZZ,ARKLSTJ,Passing Point,36
9397,ZZ,ARLSEY,Passing Point,2
9398,ZZ,ARUNDLJ,Passing Point,4
9399,ZZ,ASBRDGE,Passing Point,6
9400,ZZ,ASCOT,Passing Point,2
9401,ZZ,ASHCHRC,Passing Point,12
9402,ZZ,ASHFKY,Passing Point,30
9403,ZZ,ASHFKY,User,14
9404,ZZ,ASHVALE,Passing Point,8
9405,ZZ,ASTLEY,Passing Point,3
9406,ZZ,ASTON,Passing Point,5
9407,ZZ,ATHLNEY,Passing Point,8
9408,ZZ,ATHRSTN,Passing Point,8
9409,ZZ,ATLBRJN,Passing Point,59
9410,ZZ,AVIEMRE,Passing Point,4
9411,ZZ,AWRE,Passing Point,174
9412,ZZ,BALCMTJ,Passing Point,4
9413,ZZ,BALHAM,Passing Point,36
9414,ZZ,BANAVIE,Passing Point,4
9415,ZZ,BARASIJ,Passing Point,56
9416,ZZ,BARKING,Passing Point,5
9417,ZZ,BARKNGJ,Passing Point,2
9418,ZZ,BARKRUP,Passing Point,4
9419,ZZ,BARKUPJ,Passing Point,2
9420,ZZ,BARNES,Passing Point,38
9421,ZZ,BATHSPA,User,7
9422,ZZ,BCKJN,Passing Point,17
9423,ZZ,BCKNHMH,Passing Point,1
9424,ZZ,BCKNHMJ,Passing Point,20
9425,ZZ,BCSTDWJ,Passing Point,6
9426,ZZ,BEDFDM,Passing Point,37
9427,ZZ,BEDFDN,Passing Point,29
9428,ZZ,BEDFDS,Passing Point,39
9429,ZZ,BEDYN,Passing Point,8
9430,ZZ,BEGHTJN,Passing Point,12
9431,ZZ,BELNGHM,Passing Point,81
9432,ZZ,BENHARJ,Passing Point,21
9433,ZZ,BERYDNJ,Passing Point,19
9434,ZZ,BESJOHN,Passing Point,6
9435,ZZ,BESTTSB,Passing Point,42
9436,ZZ,BGRN,Passing Point,12
9437,ZZ,BHAMNWS,Passing Point,2
9438,ZZ,BHAMSYJ,Passing Point,6
9439,ZZ,BHLP,Passing Point,29
9440,ZZ,BICKLEY,Passing Point,1
9441,ZZ,BICKLYJ,Passing Point,101
9442,ZZ,BIGLSWD,Passing Point,14
9443,ZZ,BISHPTN,Passing Point,8
9444,ZZ,BISLND,Passing Point,64
9445,ZZ,BKBY,Passing Point,28
9446,ZZ,BKSWELL,Passing Point,3
9447,ZZ,BLARATH,Passing Point,17
9448,ZZ,BLBGJN,Passing Point,8
9449,ZZ,BLGRVE,Passing Point,4
9450,ZZ,BLKHTH,Passing Point,3
9451,ZZ,BLKST,Passing Point,2
9452,ZZ,BLTCHLY,Passing Point,44
9453,ZZ,BMLY,Passing Point,6
9454,ZZ,BNHAM,Passing Point,33
9455,ZZ,BNTBY,Passing Point,20
9456,ZZ,BNTFORD,Passing Point,42
9457,ZZ,BNWDJN,Passing Point,12
9458,ZZ,BODM042,Passing Point,2
9459,ZZ,BODM043,Passing Point,2
9460,ZZ,BONENDJ,Passing Point,84
9461,ZZ,BORWGAW,Passing Point,34
9462,ZZ,BOWESPK,Passing Point,16
9463,ZZ,BRACKNL,Passing Point,2
9464,ZZ,BRAGJN,Passing Point,20
9465,ZZ,BRBY,Passing Point,2
9466,ZZ,BRBYPK,Passing Point,2
9467,ZZ,BRDFDJN,Passing Point,28
9468,ZZ,BRDFDOA,Passing Point,14
9469,ZZ,BRDGWTR,Passing Point,3
9470,ZZ,BRDSLYJ,Passing Point,10
9471,ZZ,BRENTCJ,Passing Point,8
9472,ZZ,BREWRYS,Passing Point,3
9473,ZZ,BRFLD,Passing Point,2
9474,ZZ,BRFRY,Passing Point,35
9475,ZZ,BRHD,Passing Point,9
9476,ZZ,BRHLJN,Passing Point,12
9477,ZZ,BRHLSJN,Passing Point,2
9478,ZZ,BRHM,Passing Point,4
9479,ZZ,BRINKLW,Passing Point,41
9480,ZZ,BRIXTON,Passing Point,116
9481,ZZ,BRKMNPK,Passing Point,2
9482,ZZ,BRKWDLE,Passing Point,8
9483,ZZ,BRKWOOD,Passing Point,26
9484,ZZ,BRLANJN,Passing Point,25
9485,ZZ,BRLYJN,Passing Point,5
9486,ZZ,BRMSGRV,Passing Point,12
9487,ZZ,BROMLYS,Passing Point,101
9488,ZZ,BRSR,User,14
9489,ZZ,BRSTLEJ,Passing Point,35
9490,ZZ,BRSTLTM,Passing Point,14
9491,ZZ,BRSTLWJ,Passing Point,3
9492,ZZ,BRSTPWY,Passing Point,6
9493,ZZ,BRTLYJN,Passing Point,4
9494,ZZ,BSBYJN,Passing Point,69
9495,ZZ,BSCTJN,Passing Point,3
9496,ZZ,BSHB,Passing Point,4
9497,ZZ,BSNGSTK,Passing Point,77
9498,ZZ,BTHM990,Passing Point,14
9499,ZZ,BTHMPTJ,Passing Point,28
9500,ZZ,BTLYJN,Passing Point,28
9501,ZZ,BTNUNNJ,Passing Point,22
9502,ZZ,BTNUNSJ,Passing Point,2
9503,ZZ,BURGESH,Passing Point,4
9504,ZZ,BURTNLJ,Passing Point,3
9505,ZZ,BURTNOT,Passing Point,32
9506,ZZ,BUSBYJ,Passing Point,9
9507,ZZ,BYFLANH,Passing Point,80
9508,ZZ,CAARMNT,Passing Point,35
9509,ZZ,CANRDJ,Passing Point,80
9510,ZZ,CANT637,Passing Point,2
9511,ZZ,CARRBDG,Passing Point,20
9512,ZZ,CATFORD,Passing Point,1
9513,ZZ,CBOMJN,Passing Point,7
9514,ZZ,CBRIJN,Passing Point,63
9515,ZZ,CBRIJN,User,14
9516,ZZ,CCARY,Passing Point,8
9517,ZZ,CFPK,Passing Point,1
9518,ZZ,CFTNRJN,Passing Point,90
9519,ZZ,CHALLOW,Passing Point,10
9520,ZZ,CHCHSTR,Passing Point,4
9521,ZZ,CHDH,Passing Point,17
9522,ZZ,CHELFD,Passing Point,1
9523,ZZ,CHEPSTW,Passing Point,174
9524,ZZ,CHFD,Passing Point,14
9525,ZZ,CHFDSJ,Passing Point,18
9526,ZZ,CHFIELD,Passing Point,6
9527,ZZ,CHLMSFD,Passing Point,12
9528,ZZ,CHLSFLD,Passing Point,1
9529,ZZ,CHLTNHM,Passing Point,12
9530,ZZ,CHLWTH,Passing Point,32
9531,ZZ,CHNELSJ,Passing Point,65
9532,ZZ,CHSLHRS,Passing Point,4
9533,ZZ,CHST,Passing Point,14
9534,ZZ,CHSTRSJ,Passing Point,98
9535,ZZ,CHTSEY,Passing Point,43
9536,ZZ,CLAYXNJ,Passing Point,18
9537,ZZ,CLCHSTR,Passing Point,12
9538,ZZ,CLDBDGJ,Passing Point,9
9539,ZZ,CLHY,Passing Point,72
9540,ZZ,CLMLJN,Passing Point,36
9541,ZZ,CLNKRDJ,Passing Point,8
9542,ZZ,CLPHHS,Passing Point,1
9543,ZZ,CLPHMJC,Passing Point,36
9544,ZZ,CLPHMJM,Passing Point,14
9545,ZZ,CLPHMJW,Passing Point,38
9546,ZZ,CLPLLP,Passing Point,14
9547,ZZ,CLUNSIB,Passing Point,41
9548,ZZ,CMDNJN,Passing Point,46
9549,ZZ,CMDNRCJ,Passing Point,7
9550,ZZ,CMDNRDJ,Passing Point,41
9551,ZZ,CMDNREJ,Passing Point,39
9552,ZZ,CMPRDNJ,Passing Point,35
9553,ZZ,CNNBYWJ,Passing Point,53
9554,ZZ,CNNGSJN,Passing Point,12
9555,ZZ,CNST,Passing Point,35
9556,ZZ,CNTBE,Passing Point,4
9557,ZZ,COGLOAD,Passing Point,11
9558,ZZ,COLESHL,Passing Point,3
9559,ZZ,COLTONJ,Passing Point,4
9560,ZZ,COLWICH,Passing Point,308
9561,ZZ,CONGLTN,Passing Point,2
9562,ZZ,COPHWJN,Passing Point,4
9563,ZZ,COPRMLJ,Passing Point,18
9564,ZZ,CORBY,Passing Point,10
9565,ZZ,COSFORD,Passing Point,2
9566,ZZ,COSHAM,Passing Point,4
9567,ZZ,COSHAMJ,Passing Point,4
9568,ZZ,COVNTRY,Passing Point,3
9569,ZZ,CPYHLDJ,Passing Point,4
9570,ZZ,CRAHALL,Passing Point,60
9571,ZZ,CRAIGO,Passing Point,35
9572,ZZ,CRAVENA,Passing Point,2
9573,ZZ,CRDFCEN,Passing Point,18
9574,ZZ,CREWBHJ,Passing Point,307
9575,ZZ,CREWE,Passing Point,27
9576,ZZ,CREWECY,Passing Point,10
9577,ZZ,CREWEGL,Passing Point,5
9578,ZZ,CREWESW,Passing Point,42
9579,ZZ,CREWSBG,Passing Point,15
9580,ZZ,CREWSGJ,Passing Point,2
9581,ZZ,CREWSSN,Passing Point,4
9582,ZZ,CRFD,Passing Point,2
9583,ZZ,CRFDSPB,Passing Point,2
9584,ZZ,CRFTNEJ,Passing Point,2
9585,ZZ,CRFTNWJ,Passing Point,9
9586,ZZ,CRGDRNJ,Passing Point,8
9587,ZZ,CRGISTH,Passing Point,35
9588,ZZ,CRGNTYJ,Passing Point,35
9589,ZZ,CRKLDER,Passing Point,3
9590,ZZ,CRKLWCJ,Passing Point,6
9591,ZZ,CRKLWD,Passing Point,10
9592,ZZ,CRKLWDJ,Passing Point,10
9593,ZZ,CRKLWSJ,Passing Point,19
9594,ZZ,CRLN,Passing Point,3
9595,ZZ,CRLORTJ,Passing Point,21
9596,ZZ,CRLTOTL,Passing Point,14
9597,ZZ,CRNG,Passing Point,34
9598,ZZ,CROFTS,Passing Point,7
9599,ZZ,CROWLE,Passing Point,28
9600,ZZ,CROY,Passing Point,4
